instance,shape_0,shape_1,shape_2,volume,class_idx,class_label,class_volume,class_volume_ratio,compactness,std,mean_intensity,std_intensity,min_intensity,max_intensity,modality,n_training_samples,n_test_samples,n_channels,n_classes,source
hepaticvessel_078,512,512,47,12320768,0,background,12304942,0.9987155021505153,0.06185460337816426,0.035816866344773386,-563.7050542781916,475.7609242018455,-1024.0,1144.0,3,303,140,1,3,CT
hepaticvessel_078,512,512,47,12320768,1,Vessel,11603,0.0009417432419797208,0.002566535318055135,0.030673381972744967,141.57036973196588,25.312136213468932,30.0,568.0,3,303,140,1,3,CT
hepaticvessel_078,512,512,47,12320768,2,Tumour,4223,0.0003427546075049867,0.04324743218073715,0.01851045992902414,102.98295050911675,20.15113845109905,33.0,176.0,3,303,140,1,3,CT
hepaticvessel_079,512,512,92,24117248,0,background,24088736,0.9988177755604619,0.11896425161519296,0.03436316028703671,-380.25217059956987,479.50843984176225,-1024.0,1238.0,3,303,140,1,3,CT
hepaticvessel_079,512,512,92,24117248,1,Vessel,23831,0.000988130984099015,0.0021169122877225223,0.031419016236305976,162.32814401409928,23.70370506014875,55.0,255.0,3,303,140,1,3,CT
hepaticvessel_079,512,512,92,24117248,2,Tumour,4681,0.00019409345543902853,0.11546541694060466,0.013930390632339204,93.44349497970519,21.054051477550356,-69.0,160.0,3,303,140,1,3,CT
hepaticvessel_080,512,512,45,11796480,0,background,11781370,0.9987191094292535,0.05924667363997195,0.035766602999059025,-592.6202683558873,481.2878419262354,-1024.0,1261.0,3,303,140,1,3,CT
hepaticvessel_080,512,512,45,11796480,1,Vessel,5606,0.0004752265082465278,0.0015624265962736362,0.021794510042953432,153.82929004637887,23.900449195360117,57.0,240.0,3,303,140,1,3,CT
hepaticvessel_080,512,512,45,11796480,2,Tumour,9504,0.0008056640625,0.08825950380260271,0.02837278569189877,101.91687710437711,25.28897035390437,3.0,186.0,3,303,140,1,3,CT
hepaticvessel_081,512,512,54,14155776,0,background,13551870,0.9573385450575087,0.06634267423074647,0.20209268963691032,-647.1078183306067,481.92900534904413,-1024.0,1277.0,3,303,140,1,3,CT
hepaticvessel_081,512,512,54,14155776,1,Vessel,13074,0.0009235805935329861,0.0021690613434987753,0.030376431528740585,173.66200091785223,23.702601603670328,81.0,257.0,3,303,140,1,3,CT
hepaticvessel_081,512,512,54,14155776,2,Tumour,590832,0.041737874348958336,0.11004562645058057,0.19998956021200143,83.43752200287052,28.241427935452737,-158.0,229.0,3,303,140,1,3,CT
hepaticvessel_082,512,512,50,13107200,0,background,13060848,0.996463623046875,0.06545450327184002,0.0593622017042029,-540.8618283437645,491.0411632071414,-1024.0,1203.0,3,303,140,1,3,CT
hepaticvessel_082,512,512,50,13107200,1,Vessel,15489,0.0011817169189453124,0.006004224855726073,0.03435579229284074,147.71760604299826,26.361206656767543,42.0,295.0,3,303,140,1,3,CT
hepaticvessel_082,512,512,50,13107200,2,Tumour,30863,0.0023546600341796875,0.022328462386546576,0.04846767593255421,97.76434565661148,29.53084488347977,-18.0,203.0,3,303,140,1,3,CT
hepaticvessel_083,512,512,54,14155776,0,background,14133120,0.9983995225694444,0.07086016056157395,0.03997394029301875,-497.0429735967713,488.0061253276316,-1024.0,4543.0,3,303,140,1,3,CT
hepaticvessel_083,512,512,54,14155776,1,Vessel,13259,0.0009366494637948495,0.0037343615884178026,0.03059039312556815,169.0,24.701897179422573,36.0,254.0,3,303,140,1,3,CT
hepaticvessel_083,512,512,54,14155776,2,Tumour,9397,0.000663827966760706,0.10741514003805175,0.02575630600826375,109.33989571139726,18.529127038330085,33.0,177.0,3,303,140,1,3,CT
hepaticvessel_084,512,512,45,11796480,0,background,11454066,0.9709732055664062,0.05631777690358315,0.16788162388571362,-556.1768392988132,487.91664104801987,-1024.0,1122.0,3,303,140,1,3,CT
hepaticvessel_084,512,512,45,11796480,1,Vessel,11304,0.000958251953125,0.0013178550531105777,0.030940809723072,92.93798655343241,18.16239438401809,15.0,179.0,3,303,140,1,3,CT
hepaticvessel_084,512,512,45,11796480,2,Tumour,331110,0.02806854248046875,0.11582949075171965,0.16516869982987356,46.46696264081423,23.270036988324165,-47.0,159.0,3,303,140,1,3,CT
hepaticvessel_085,512,512,36,9437184,0,background,9419663,0.9981434080335829,0.04745753599794624,0.043048171072500765,-455.87829978630873,483.813931977142,-1024.0,1585.0,3,303,140,1,3,CT
hepaticvessel_085,512,512,36,9437184,1,Vessel,13166,0.0013951195610894097,0.005312244339839564,0.03732523546475829,140.6529697706213,22.02738035391662,-21.0,227.0,3,303,140,1,3,CT
hepaticvessel_085,512,512,36,9437184,2,Tumour,4355,0.000461472405327691,0.04248023232751257,0.021476951565499478,59.85809414466131,18.901656796767277,-9.0,134.0,3,303,140,1,3,CT
hepaticvessel_086,512,512,38,9961472,0,background,9944949,0.9983413093968442,0.0500882625262842,0.04069323467898416,-553.7192347592733,495.5858959570735,-1024.0,1193.0,3,303,140,1,3,CT
hepaticvessel_086,512,512,38,9961472,1,Vessel,11634,0.001167899683902138,0.0021022108540587428,0.03415458525923683,140.93725287949115,18.37833302719125,61.0,204.0,3,303,140,1,3,CT
hepaticvessel_086,512,512,38,9961472,2,Tumour,4889,0.0004907909192537007,0.08397295216650759,0.022148364353317577,100.67948455716916,12.807228734374533,58.0,151.0,3,303,140,1,3,CT
hepaticvessel_087,512,512,39,10223616,0,background,10164091,0.9941776960324018,0.05098613215233904,0.07608156638836464,-615.5673544245127,486.05479820025414,-1024.0,1503.0,3,303,140,1,3,CT
hepaticvessel_087,512,512,39,10223616,1,Vessel,14110,0.0013801379081530448,0.0017429059675640175,0.03712456232075344,148.6790219702339,16.019600172550827,52.0,203.0,3,303,140,1,3,CT
hepaticvessel_087,512,512,39,10223616,2,Tumour,45415,0.004442166059445112,0.07960764322246924,0.06650137758080915,100.10862049983486,19.75857877227439,14.0,168.0,3,303,140,1,3,CT
hepaticvessel_088,512,512,56,14680064,0,background,14511131,0.9884923526218959,0.07228604426399798,0.10665468311296125,-498.98911201339166,490.33576998379596,-1024.0,1443.0,3,303,140,1,3,CT
hepaticvessel_088,512,512,56,14680064,1,Vessel,16632,0.001132965087890625,0.0016348526931700433,0.033640473807606305,163.39953102453103,20.86347043349837,-41.0,238.0,3,303,140,1,3,CT
hepaticvessel_088,512,512,56,14680064,2,Tumour,152301,0.010374682290213448,0.044779404013703956,0.101326444019274,78.56633902600771,24.030062364477256,-25.0,165.0,3,303,140,1,3,CT
hepaticvessel_089,512,512,47,12320768,0,background,11997151,0.9737340237231965,0.058996716573367934,0.15992521617002622,-470.58689950639115,517.2256274650429,-1024.0,1338.0,3,303,140,1,3,CT
hepaticvessel_089,512,512,47,12320768,1,Vessel,9835,0.0007982456937749335,0.0006398042695402903,0.02824196341593997,168.29069649212,15.332531343850915,103.0,309.0,3,303,140,1,3,CT
hepaticvessel_089,512,512,47,12320768,2,Tumour,313782,0.02546773058302859,0.056722904921603555,0.15754086860868732,70.51441127916834,31.76436787581348,-47.0,192.0,3,303,140,1,3,CT
hepaticvessel_090,512,512,45,11796480,0,background,11749589,0.9960250006781683,0.05897331131479004,0.06292216383932563,-661.8115619193148,463.59430767623513,-1024.0,1289.0,3,303,140,1,3,CT
hepaticvessel_090,512,512,45,11796480,1,Vessel,8754,0.0007420857747395833,0.00179199133643754,0.02723114179468985,147.95133653187114,17.113048801110807,43.0,205.0,3,303,140,1,3,CT
hepaticvessel_090,512,512,45,11796480,2,Tumour,38137,0.003232913547092014,0.07246757480909594,0.05676673160478013,75.43920602040014,18.519309353217363,-1.0,183.0,3,303,140,1,3,CT
hepaticvessel_091,512,512,45,11796480,0,background,11763294,0.997186787923177,0.05906208222248691,0.05296506315141891,-462.922085684503,508.24822751825656,-1024.0,1434.0,3,303,140,1,3,CT
hepaticvessel_091,512,512,45,11796480,1,Vessel,15124,0.001282077365451389,0.0013875922673004864,0.035783147473083074,136.64288548003174,24.030599906131393,45.0,214.0,3,303,140,1,3,CT
hepaticvessel_091,512,512,45,11796480,2,Tumour,18062,0.0015311347113715278,0.1075386392760926,0.03909974856526691,90.60248034547669,12.8186498385321,13.0,181.0,3,303,140,1,3,CT
hepaticvessel_092,512,512,36,9437184,0,background,9395914,0.9956268734402127,0.047225051568139324,0.06598486435448167,-639.8497480926284,464.80431602810745,-1024.0,1220.0,3,303,140,1,3,CT
hepaticvessel_092,512,512,36,9437184,1,Vessel,14636,0.0015508863661024305,0.001844016531421027,0.03935074481610068,170.15086089095382,30.320841622116312,73.0,266.0,3,303,140,1,3,CT
hepaticvessel_092,512,512,36,9437184,2,Tumour,26634,0.002822240193684896,0.09051410742829016,0.05304974226114653,122.65735526019374,20.445699328090072,1.0,223.0,3,303,140,1,3,CT
hepaticvessel_093,512,512,41,10747904,0,background,10438622,0.9712239707388529,0.051456217142085564,0.167176461863234,-648.1459745357193,469.8947593183516,-1024.0,1380.0,3,303,140,1,3,CT
hepaticvessel_093,512,512,41,10747904,1,Vessel,8323,0.000774383544921875,0.0007362098983293016,0.027816970989797383,147.81677279826985,16.771068023180714,66.0,223.0,3,303,140,1,3,CT
hepaticvessel_093,512,512,41,10747904,2,Tumour,300959,0.028001645716225227,0.0586845559112141,0.1649774334671515,98.33436115882894,32.889784629538234,-47.0,203.0,3,303,140,1,3,CT
hepaticvessel_094,512,512,41,10747904,0,background,10504247,0.9773298123987709,0.0522177451516353,0.14884975712225218,-406.970668911346,477.3996852897111,-1024.0,1680.0,3,303,140,1,3,CT
hepaticvessel_094,512,512,41,10747904,1,Vessel,13305,0.0012379157833936737,0.0021167846023934034,0.03516224321494405,149.39549041713641,18.8498107379676,43.0,227.0,3,303,140,1,3,CT
hepaticvessel_094,512,512,41,10747904,2,Tumour,230352,0.021432271817835365,0.05370552159190582,0.1448203353903109,69.15841407932209,28.734113324795036,-65.0,179.0,3,303,140,1,3,CT
hepaticvessel_096,512,512,154,40370176,0,background,40291721,0.9980566099092558,0.1906578378087143,0.04404104137846175,-560.7582016662927,500.8027719565419,-1024.0,2682.0,3,303,140,1,3,CT
hepaticvessel_096,512,512,154,40370176,1,Vessel,52404,0.0012980869838169643,0.003191946415905264,0.03600558226163664,172.5798603160064,25.597048504791683,30.0,278.0,3,303,140,1,3,CT
hepaticvessel_096,512,512,154,40370176,2,Tumour,26051,0.0006453031069272524,0.2514108871423023,0.025394619328264156,102.59759702122759,22.410792544961947,4.0,192.0,3,303,140,1,3,CT
hepaticvessel_097,512,512,45,11796480,0,background,11782688,0.9988308376736111,0.05925607082134391,0.03417302131570207,-555.3020377862845,503.0529543587242,-1024.0,1318.0,3,303,140,1,3,CT
hepaticvessel_097,512,512,45,11796480,1,Vessel,10898,0.0009238349066840278,0.0013882279929244234,0.030380609535511673,146.43888786933383,23.526465262514478,92.0,217.0,3,303,140,1,3,CT
hepaticvessel_097,512,512,45,11796480,2,Tumour,2894,0.00024532741970486113,0.1365232628964932,0.01566100999814561,90.9053213545266,15.411629823342105,14.0,137.0,3,303,140,1,3,CT
hepaticvessel_098,512,512,37,9699328,0,background,9676003,0.9975951942237647,0.04870983752553272,0.04897981916477209,-544.8216297576593,497.3263786337896,-1024.0,1148.0,3,303,140,1,3,CT
hepaticvessel_098,512,512,37,9699328,1,Vessel,16638,0.0017153765704180743,0.0017018713648955523,0.04138156659238138,169.69774011299435,20.40036069814138,82.0,239.0,3,303,140,1,3,CT
hepaticvessel_098,512,512,37,9699328,2,Tumour,6687,0.0006894292058171453,0.07444065030512706,0.026247931217284606,113.62883206221026,15.604564452745652,48.0,180.0,3,303,140,1,3,CT
hepaticvessel_100,512,512,46,12058624,0,background,12032868,0.9978641012440557,0.060465719392297806,0.046166402203861444,-513.0885354181563,514.0382445554977,-1024.0,1870.0,3,303,140,1,3,CT
hepaticvessel_100,512,512,46,12058624,1,Vessel,21792,0.0018071713654891305,0.001320506920745691,0.04247240865720795,165.5831497797357,24.571565041345867,48.0,268.0,3,303,140,1,3,CT
hepaticvessel_100,512,512,46,12058624,2,Tumour,3964,0.00032872739045516306,0.08441622935788672,0.01812786056758871,103.38420787083754,20.0867935803662,12.0,168.0,3,303,140,1,3,CT
hepaticvessel_102,512,512,37,9699328,0,background,9679561,0.9979620237608213,0.048756743636718385,0.045097925584523205,-637.5027975958827,486.22004629141503,-1024.0,1327.0,3,303,140,1,3,CT
hepaticvessel_102,512,512,37,9699328,1,Vessel,16828,0.0017349655563766893,0.0012255531396023016,0.041616768866586155,211.9719515093891,24.274038589328377,77.0,296.0,3,303,140,1,3,CT
hepaticvessel_102,512,512,37,9699328,2,Tumour,2939,0.0003030106828019426,0.00027790998068506805,0.017404564554393473,156.26811840762164,10.734202849687325,121.0,189.0,3,303,140,1,3,CT
hepaticvessel_103,512,512,45,11796480,0,background,11783694,0.9989161173502604,0.059267662854799785,0.03290452625614277,-468.5170670589375,490.0119241035433,-1024.0,3071.0,3,303,140,1,3,CT
hepaticvessel_103,512,512,45,11796480,1,Vessel,11699,0.0009917365180121527,0.0018399502492148067,0.03147622875585598,158.86451833490042,23.5289272260405,58.0,236.0,3,303,140,1,3,CT
hepaticvessel_103,512,512,45,11796480,2,Tumour,1087,9.214613172743055e-05,0.06232688474942158,0.009598835388620565,93.48758049678013,15.813354269820161,28.0,147.0,3,303,140,1,3,CT
hepaticvessel_104,512,512,49,12845056,0,background,12809512,0.9972328653140944,0.06428005691137513,0.05253073054447007,-505.7129137316082,483.87344226407384,-1024.0,1144.0,3,303,140,1,3,CT
hepaticvessel_104,512,512,49,12845056,1,Vessel,13688,0.001065624003507653,0.0014446283918983429,0.032626499183804655,114.67058737580362,21.557220145264584,4.0,202.0,3,303,140,1,3,CT
hepaticvessel_104,512,512,49,12845056,2,Tumour,21856,0.0017015106823979591,0.08191399420881572,0.0412142638390595,87.39737371888727,22.804148358167215,-18.0,177.0,3,303,140,1,3,CT
hepaticvessel_108,512,512,42,11010048,0,background,10985371,0.9977586837041945,0.05524596217757843,0.047289457567914646,-545.3371708611389,513.3727909671691,-1024.0,1289.0,3,303,140,1,3,CT
hepaticvessel_108,512,512,42,11010048,1,Vessel,23804,0.002162025088355655,0.00232973231235852,0.04644728986575005,163.39056461098974,19.989124837771698,73.0,231.0,3,303,140,1,3,CT
hepaticvessel_108,512,512,42,11010048,2,Tumour,873,7.929120744977678e-05,0.023126925520384933,0.008904208013866181,113.3917525773196,16.9352929507992,52.0,161.0,3,303,140,1,3,CT
hepaticvessel_110,512,512,49,12845056,0,background,12820587,0.9980950647470902,0.06441597695707542,0.043603973151445714,-655.4823559950883,471.23965932701276,-1024.0,1290.0,3,303,140,1,3,CT
hepaticvessel_110,512,512,49,12845056,1,Vessel,11450,0.0008913935447225765,0.0014073600754049666,0.02984290472241291,164.96331877729259,19.152143309628027,79.0,236.0,3,303,140,1,3,CT
hepaticvessel_110,512,512,49,12845056,2,Tumour,13019,0.0010135417081871812,0.165054560793414,0.031820032077183175,58.654581765112525,24.033018186361762,-30.0,148.0,3,303,140,1,3,CT
hepaticvessel_111,512,512,32,8388608,0,background,8379010,0.9988558292388916,0.04225615741722307,0.03380623661956212,-589.4372946207249,480.81823542947586,-1024.0,1360.0,3,303,140,1,3,CT
hepaticvessel_111,512,512,32,8388608,1,Vessel,8501,0.0010133981704711914,0.0012652548264126052,0.031817781107727754,187.6392189154217,20.135555452746086,97.0,258.0,3,303,140,1,3,CT
hepaticvessel_111,512,512,32,8388608,2,Tumour,1097,0.00013077259063720703,0.13791667894181675,0.01143483664801317,137.05287146763902,16.768381210973622,83.0,194.0,3,303,140,1,3,CT
hepaticvessel_112,512,512,44,11534336,0,background,11353259,0.984301046891646,0.05642218160959676,0.12430806884372414,-566.0229823877003,489.08811484189107,-1024.0,3072.0,3,303,140,1,3,CT
hepaticvessel_112,512,512,44,11534336,1,Vessel,10028,0.0008694041859019886,0.0011861358688689044,0.02947284041729862,142.26615476665336,17.767109690938046,60.0,210.0,3,303,140,1,3,CT
hepaticvessel_112,512,512,44,11534336,2,Tumour,171049,0.014829548922452059,0.08906800590018811,0.1208703164602813,85.92578150120725,18.869995217647638,-14.0,182.0,3,303,140,1,3,CT
hepaticvessel_113,512,512,37,9699328,0,background,9663363,0.9962920111578863,0.048603791697466175,0.06078025716349285,-491.6754798510622,502.507010039331,-1024.0,1328.0,3,303,140,1,3,CT
hepaticvessel_113,512,512,37,9699328,1,Vessel,23931,0.002467284331450591,0.0028349509266675887,0.04961045090984747,155.71484685136434,20.267873178230822,71.0,246.0,3,303,140,1,3,CT
hepaticvessel_113,512,512,37,9699328,2,Tumour,12034,0.0012407045106630067,0.0020499245290584046,0.035201777838345716,93.91931194947648,18.600151925336057,7.0,163.0,3,303,140,1,3,CT
hepaticvessel_115,512,512,39,10223616,0,background,10195502,0.9972500923352364,0.051310614727217714,0.05236741040569927,-630.333841138965,496.03827745876885,-1024.0,1524.0,3,303,140,1,3,CT
hepaticvessel_115,512,512,39,10223616,1,Vessel,10892,0.001065376477363782,0.0013438873739638247,0.032622713717979854,150.13450238707307,16.22956059114172,64.0,204.0,3,303,140,1,3,CT
hepaticvessel_115,512,512,39,10223616,2,Tumour,17222,0.0016845311873998397,0.03525174452424134,0.04100845695802922,89.38712112414353,22.70523509714681,-33.0,173.0,3,303,140,1,3,CT
hepaticvessel_116,512,512,37,9699328,0,background,9669524,0.996927209802576,0.04867451776146983,0.05534752169543432,-559.3666724442693,508.5568775215124,-1024.0,2109.0,3,303,140,1,3,CT
hepaticvessel_116,512,512,37,9699328,1,Vessel,11265,0.0011614206674936656,0.002636085835188245,0.03405982632848828,188.56511318242343,21.2518524598807,120.0,250.0,3,303,140,1,3,CT
hepaticvessel_116,512,512,37,9699328,2,Tumour,18539,0.001911369529930321,0.060916563941420886,0.04367741059690139,110.80398079723825,23.587773661462716,17.0,185.0,3,303,140,1,3,CT
hepaticvessel_117,512,512,53,13893632,0,background,13724226,0.9878069319815006,0.06839331815022814,0.10974696857223294,-655.4231380334309,467.8279021581434,-1024.0,1292.0,3,303,140,1,3,CT
hepaticvessel_117,512,512,53,13893632,1,Vessel,2084,0.00014999677550117926,0.002995005773878452,0.012246398510113644,169.41170825335894,23.251656229769093,106.0,234.0,3,303,140,1,3,CT
hepaticvessel_117,512,512,53,13893632,2,Tumour,167322,0.012043071242998232,0.12040808238718312,0.10907811731980596,106.47666176593634,22.812476054705783,-81.0,220.0,3,303,140,1,3,CT
hepaticvessel_119,512,512,43,11272192,0,background,11241565,0.9972829596940861,0.05645369327459287,0.05205437539621365,-591.042713269905,481.0321453277683,-1024.0,2780.0,3,303,140,1,3,CT
hepaticvessel_119,512,512,43,11272192,1,Vessel,3085,0.0002736823503361192,0.0019119355416135125,0.01654108364972617,145.05316045380874,15.94513772527482,77.0,195.0,3,303,140,1,3,CT
hepaticvessel_119,512,512,43,11272192,2,Tumour,27542,0.0024433579555777616,0.0659666863564714,0.04936990943356732,98.22296855711278,19.719949235948214,7.0,171.0,3,303,140,1,3,CT
hepaticvessel_121,512,512,39,10223616,0,background,10189805,0.9966928530962039,0.051284153920890106,0.05741262651327404,-567.4026646241023,478.17338350309853,-1024.0,3009.0,3,303,140,1,3,CT
hepaticvessel_121,512,512,39,10223616,1,Vessel,1794,0.00017547607421875,0.002132579768257576,0.013245575954488607,175.98104793756968,24.383906406797294,108.0,254.0,3,303,140,1,3,CT
hepaticvessel_121,512,512,39,10223616,2,Tumour,32017,0.0031316708295773235,0.04343500793520572,0.055873638394081326,136.48096323827966,21.121766360389806,20.0,252.0,3,303,140,1,3,CT
hepaticvessel_123,512,512,55,14417920,0,background,14407014,0.9992435802112926,0.07226681918375306,0.027492682986762648,-573.6023128734379,488.5685081444642,-1024.0,1345.0,3,303,140,1,3,CT
hepaticvessel_123,512,512,55,14417920,1,Vessel,4678,0.0003244573419744318,0.0023385049992648067,0.01800977705047108,140.88349722103462,14.773301215795536,83.0,199.0,3,303,140,1,3,CT
hepaticvessel_123,512,512,55,14417920,2,Tumour,6228,0.00043196244673295454,0.08219708341384886,0.02077921690482063,81.20937700706487,21.01018566780328,7.0,142.0,3,303,140,1,3,CT
hepaticvessel_124,512,512,52,13631488,0,background,13611825,0.9985575309166541,0.06829184454700063,0.03795244875221427,-620.0641504721079,473.77253640005273,-1024.0,3071.0,3,303,140,1,3,CT
hepaticvessel_124,512,512,52,13631488,1,Vessel,2643,0.00019388932448167069,0.0014725818437614244,0.013923064727692872,179.6046159667045,23.912010983431298,105.0,253.0,3,303,140,1,3,CT
hepaticvessel_124,512,512,52,13631488,2,Tumour,17020,0.0012485797588641827,0.09546769963711273,0.035313181780319954,121.56797884841363,14.058749379134353,43.0,173.0,3,303,140,1,3,CT
hepaticvessel_125,512,512,45,11796480,0,background,11755277,0.9965071784125434,0.058988810128115646,0.05899679469949887,-461.74111575592815,488.967486959948,-1024.0,1425.0,3,303,140,1,3,CT
hepaticvessel_125,512,512,45,11796480,1,Vessel,4361,0.0003696865505642361,0.0010972025648033974,0.01922368025167325,164.48658564549416,18.913890640863958,101.0,231.0,3,303,140,1,3,CT
hepaticvessel_125,512,512,45,11796480,2,Tumour,36842,0.003123135036892361,0.09060102938894019,0.05579767974059274,89.60688887682537,28.67766061082823,-55.0,188.0,3,303,140,1,3,CT
hepaticvessel_127,512,512,81,21233664,0,background,20933320,0.9858552909191743,0.10258368292361222,0.11808740951449721,-573.622617291476,507.64633846409276,-1024.0,1778.0,3,303,140,1,3,CT
hepaticvessel_127,512,512,81,21233664,1,Vessel,7444,0.0003505753882137346,0.0014341737270649913,0.01872037620110533,261.3393336915637,21.681010279884628,186.0,324.0,3,303,140,1,3,CT
hepaticvessel_127,512,512,81,21233664,2,Tumour,292900,0.013794133692611883,0.06359620062839755,0.11663556733810694,127.57825879139638,47.54302032552065,-201.0,287.0,3,303,140,1,3,CT
hepaticvessel_128,512,512,48,12582912,0,background,12572574,0.999178409576416,0.06319909209653848,0.028651621468249566,-601.5443474025287,485.62756417220334,-1024.0,1233.0,3,303,140,1,3,CT
hepaticvessel_128,512,512,48,12582912,1,Vessel,2462,0.00019566218058268228,0.0009024973089933376,0.013986561296250371,179.55564581640942,25.330791848007767,99.0,278.0,3,303,140,1,3,CT
hepaticvessel_128,512,512,48,12582912,2,Tumour,7876,0.0006259282430013021,0.06337317080721007,0.025010726835418433,109.72854240731336,31.12340813984002,-17.0,233.0,3,303,140,1,3,CT
hepaticvessel_129,512,512,59,15466496,0,background,15301132,0.9893082440909693,0.07613778391605514,0.10284669301738408,-641.5944583054378,466.67431994677906,-1024.0,1289.0,3,303,140,1,3,CT
hepaticvessel_129,512,512,59,15466496,1,Vessel,4168,0.00026948573225635595,0.0013545101787047948,0.016413808506756163,183.34285028790788,19.712320814045686,110.0,256.0,3,303,140,1,3,CT
hepaticvessel_129,512,512,59,15466496,2,Tumour,161196,0.010422270176774365,0.07183625311497452,0.10155612468549739,109.60332762599569,40.46205898946657,-63.0,238.0,3,303,140,1,3,CT
hepaticvessel_131,512,512,48,12582912,0,background,12499844,0.9933983484903971,0.06261067577246406,0.08098190975118147,-638.1850794297912,469.9038782624001,-1024.0,1352.0,3,303,140,1,3,CT
hepaticvessel_131,512,512,48,12582912,1,Vessel,5970,0.0004744529724121094,0.0024954002075383568,0.021776773562423767,155.95494137353433,18.63893404992627,97.0,216.0,3,303,140,1,3,CT
hepaticvessel_131,512,512,48,12582912,2,Tumour,77098,0.006127198537190755,0.08424053122064111,0.07803624782930482,94.14646294326701,17.685414160720743,-34.0,161.0,3,303,140,1,3,CT
hepaticvessel_132,512,512,55,14417920,0,background,13747446,0.9534971757368608,0.06679196936277211,0.21057139311571282,-664.1046261974769,478.8281257465487,-1024.0,1302.0,3,303,140,1,3,CT
hepaticvessel_132,512,512,55,14417920,1,Vessel,6570,0.0004556829279119318,0.0012048582737060963,0.021341866857918813,165.67260273972602,19.094449090560765,68.0,217.0,3,303,140,1,3,CT
hepaticvessel_132,512,512,55,14417920,2,Tumour,663904,0.04604714133522727,0.10075175129100497,0.20958721838432834,80.22016134862872,29.34283573839578,-69.0,198.0,3,303,140,1,3,CT
hepaticvessel_133,512,512,44,11534336,0,background,11520185,0.9987731413407759,0.057953973138034846,0.03500504930798399,-727.5596851092236,441.308289571565,-1024.0,1558.0,3,303,140,1,3,CT
hepaticvessel_133,512,512,44,11534336,1,Vessel,4997,0.000433228232643821,0.001644766370143261,0.02080962628069654,203.25715429257554,25.799695461736736,115.0,271.0,3,303,140,1,3,CT
hepaticvessel_133,512,512,44,11534336,2,Tumour,9154,0.0007936304265802556,0.04998316764216217,0.028160265931384564,149.7673148350448,20.82209876250554,31.0,245.0,3,303,140,1,3,CT
hepaticvessel_136,512,512,44,11534336,0,background,11522532,0.9989766207608309,0.05795257937265259,0.03197392584750662,-626.4371423746101,476.70207325579224,-1024.0,1250.0,3,303,140,1,3,CT
hepaticvessel_136,512,512,44,11534336,1,Vessel,5410,0.0004690343683416193,0.0013350858952017315,0.02165212172289238,197.31367837338263,23.431390732991893,110.0,264.0,3,303,140,1,3,CT
hepaticvessel_136,512,512,44,11534336,2,Tumour,6394,0.0005543448708274148,0.07918318036946834,0.023538002731574807,122.03174851423209,18.539269057676805,55.0,226.0,3,303,140,1,3,CT
hepaticvessel_137,512,512,53,13893632,0,background,13888429,0.9996255118891878,0.06972495289207412,0.019348071466351705,-612.9783318185232,470.761851447525,-1024.0,3071.0,3,303,140,1,3,CT
hepaticvessel_137,512,512,53,13893632,1,Vessel,3917,0.0002819277205557193,0.0014723613863627612,0.016788336347479362,137.22134286443708,20.96791801396409,78.0,203.0,3,303,140,1,3,CT
hepaticvessel_137,512,512,53,13893632,2,Tumour,1286,9.256039025648585e-05,0.08432212089504984,0.009620385794272782,104.23872472783826,14.756597267490022,59.0,157.0,3,303,140,1,3,CT
hepaticvessel_138,512,512,117,30670848,0,background,30636611,0.9988837282881777,0.14907040610011224,0.03339199977970298,-489.43684580517083,501.2066225032573,-1024.0,3071.0,3,303,140,1,3,CT
hepaticvessel_138,512,512,117,30670848,1,Vessel,8419,0.00027449518187433225,0.0010365013746311959,0.016565622061047083,139.5763154768975,22.55582802716371,53.0,221.0,3,303,140,1,3,CT
hepaticvessel_138,512,512,117,30670848,2,Tumour,25818,0.0008417765299479166,0.08881579226341223,0.02900117139395441,83.9207142303819,24.475994697806186,-17.0,176.0,3,303,140,1,3,CT
hepaticvessel_139,512,512,50,13107200,0,background,13096223,0.9991625213623047,0.06578778986472204,0.028927102641410782,-568.3989606774411,476.5469710243098,-1024.0,1263.0,3,303,140,1,3,CT
hepaticvessel_139,512,512,50,13107200,1,Vessel,7709,0.0005881500244140625,0.0010895901587617129,0.02424467166127075,120.46750551303671,16.67321961857449,34.0,183.0,3,303,140,1,3,CT
hepaticvessel_139,512,512,50,13107200,2,Tumour,3268,0.00024932861328125,0.10225851033184094,0.015788174325229866,76.42809057527539,21.154702806271267,-8.0,150.0,3,303,140,1,3,CT
hepaticvessel_140,512,512,46,12058624,0,background,12039246,0.9983930173127548,0.06049931283832323,0.040054965907963425,-696.8508811930581,455.77004914129867,-1024.0,1619.0,3,303,140,1,3,CT
hepaticvessel_140,512,512,46,12058624,1,Vessel,4021,0.000333454297936481,0.0014224864854492075,0.018257686221634553,178.91096742103954,24.110952014534497,94.0,258.0,3,303,140,1,3,CT
hepaticvessel_140,512,512,46,12058624,2,Tumour,15357,0.0012735283893087635,0.09881698831067172,0.03566379837805276,75.72051833040307,24.08734521615094,1.0,187.0,3,303,140,1,3,CT
hepaticvessel_141,512,512,144,37748736,0,background,37727046,0.9994254112243652,0.18013893662954492,0.02396369385912114,-688.4177736576567,450.38250782281654,-1024.0,3071.0,3,303,140,1,3,CT
